"COMPETITOR NAMES, as at 6:19AM on Sunday 7th"
DAY 1: Friday 6th March 2026
Race,Time,Event #,Event Type,Round,Division,Names
206 (R),15:21,42,B U18 2X,semi-final,2,"Zach Bidwell, Nico Febery, Anthony Jones, Ryan Shaw, Hamish Perry, Jack Fuller, George Benjamin, Lachlan Murphy, Blake Leach, Cameron Churchill, Joshua Murphy, Ted Rattray, Conor Rook, Aidan Rook, Dylan van Mil, Connor Johnson, Kaine Goonan, Sam Harford"
207 (S),15:26,45,G U17 2X,final,C,"Athena Luo, Lenay Kleinhans, Stella Harrop, Isla McDonald, Ava Clarke, Mia McKendry, Grace Gainsford, Jasmine Sieber, Sarah-Kate Nicholas, Amber Alcock, Hannah Penty, Pippa Percy, Sophie Loveridge, Jessica Kuehne, Octavia Snelling, Isabel Diggle, Ruby Parton, Grace Fraser"
208 (T),15:36,46,B U17 4X+,final,C,"Tayne Mael, Jesse Read, Petar Sigurnjak, Cooper Cummins, Mieke van Zyl, Ben Young, Thomas Bennett, Sebastian Tallon, Luke Hollingsworth, Beatrix Day, Tyler Wilson, George Petro, Levi Swanepoel, Van Healy, Daisy Whisker, Alex Jonkers, Ronan Macpherson, Caleb Lannam, Oliver Chapman-Worthy, Tory Arnold, Hunter Waites, Oliver Marr, Patrick Nelis, Christian Tipi, Jonty Waites, Ryan Findlay, Matthew Morelli, Max Sutton, Andrew Xin, Zoe Baker, Elvern Wong, Richard Storey, Toby Whytock, Samuel Wilson, Lauren Reeve, Coby Cooper, Luca Kuehne, Logan McBride, Eli Thompson, Xanu van der Bank"
209 (U),15:46,47,G N18 4+,final,C,"Jade Taylor, Audrey Cao, Anna Langridge, Isla Dawson, Mary Dawson, Laura Bunyan, Kortney Delamore, Tara Gordon, Katie Quinlan, Malohi Isileli-Fo'ou, Lena Harris, Angel-Marie Pearce, Mae Armstrong, Lily Challenor, Tabia Leonhardt, Brierley Te Rangi, Parker Taare, Avah Williams, Isabella Russo, Maddie Corles, Sophia Hodgson, Zara Sudfeldt, Amelia Crouch, Indigo Coley, Bobbie Wilson, Evie Dumbleton, Livvy Fitzgerald, Anna Snow, Caitlin Lam, Ariella Werahiko, Isabel Verryt, Paige Martin, Anna Lonergan, Milly Howat, Cleopatra Hardgrave, Jennifer Smith, Brooke Carter, Mena Paul, Amy Smith, Abdu Esmaeil, Chloe Waitai, Vivian Morton, Breana Mackay-Lawn, Abby Westraat, Lucy Bell"
210 (V),15:56,48,B N18 4X+,final,C,"Harris Chaney, Henry Rushbrooke, Joshua Stapel, Daniel Checketts, Addison Lundy, James McGrath, Michael Kennedy, Charlie Prentice, Caleb Powell, Jai Sharma, Ben McGregor, Joey Haywood, Zachary Dorn, William Hartgill, Bruno Follett, Flynn Wansbrough, Flynn Sutton, Bowie Paterson, Cullen Li, Finn Ganley, Tyler Dalton, Kurt Dolden, Albert Oldershaw, Lawrence D'Arcy-Young, Carmela Arreseigor, Zeke Barsanti, Theo Jones, Tasman Struthers, Sam Ryan, Marcus Coatsworth, Will Mahon, Billy Christensen, Alex Hunt, Arno Smit, Ruby Mahon, Kees Garvie, Caiden Sloane, Mason Garvie, Charles Smith, Samuel Correa, Mason Lash, James Farrant, Willem Mabey, Miles Fayerberg, Macy Waterhouse"
211 (W),16:01,48,B N18 4X+,semi-final,1,"Finn Marshall, Rhys Griffiths, Tommy Ackerley, Oliver Winter, William Familton, Tom Crowley, Alex Schultz, Oscar Keller, Grady O'Sullivan, Mason Seator, Mwea David, Wesley Stark, Garrison Buksh, Blake Smith-Hall, Revaariki Rupapere-Singh, Caleb Gerring, Hunter O'Brien, Jock Scott, Fergus Gardner, Harry Lorentsson, Miles Smith, Ben Roberton, Freddy Gordon, Matthew Gilbert, James White, Jasper Rowe, Jake Findlay, Alex Lamb, James Dedding, Alexander Galbraith, Salvador Mazzieri, Jake Buxton, Callum Morgan, Milo Weber, Hayley Bartlett, Campbell McLellan, Shiran Li, Ryan Jing Cheng Zhao, Hugo Smith, Blake Davies, Hugo Joe, Luke Davidson, Charles Ye, Timothy Liang, Jennifer du Plooy"
212 (X),16:06,48,B N18 4X+,semi-final,2,"Hamish Ball, Aubrey Bircham, Ephram Tito, Cruz Reid, Boaz Tito, Lachlan Mead, Tommy Peters, Brayden Scott, Pearce Tong, Mia Haimona-Kay, Thomas Costar, Oliver Hookway, Kiran de Almeida, Leo Williams, Okitha Pandigama, Monty Caesar, Kristoffer Wilkening, Flynn Ferguson, Jack Hardy, Henry Meehan, Joshua McJorrow, Tom Kirton, Luca Sorsa, Augustine Hayes, Hristo Hayes, Riley Gardner, Niko Huljich, Markos Huljich, Arthur White, Freddy Abeysekera, Jacob Marsden, Harper Faire-Barlow, Rico Ivamy, Alaric Bulling, Keizsha Malaluan, Sam Feather, Callum Dedding, Louis Stokes, Sam Priscott, Matthew Self, Blake Flower, Joe Taylor, Mate Toshach, Lee Hewson, Thomas Palmer"
213 (Y),16:11,49,G U16 2X,final,C,"Lily Cameron, Francesca Romersa, Pippa Forman, Miller Ashley, Janine Lou, Aimee Bonifant, Mila Kohlhase, Elissa Strohmeier, Maddison Kennedy, Antonia Shaw, Freya Marr-John, Olivia Ward, Malia Cousins, Ella Papworth, Holly Hodgson, Pippa Goodin, Phoebe Banks, Charlotte Carter"
214 (Z),16:21,50,B U16 1X,final,C,"Aidan Tod, Nate Dwyer, Blake Sheely, James Heap, Charlie O'Rourke, Dehan Otto, Rafael Cian Da Silva, Luke Rowberry, Eli Thompson"

DAY 3: Sunday 8th March 2026
Race,Time,Event #,Event Type,Round,Division,Names
215 (A),08:30,1,B U17 1X,final,B,"Oliver Marr, Jan Trupke, Joseph Dudson, Tobias Werahiko, James Montgomerie, Jayden Pinkerton, Jack Murphy"
216 (B),08:35,1,B U17 1X,final,A,"Jack Hurley, Aidan Rook, Oliver Kohlhase, Blake Leach, Ted Rattray, Karlon Johnson, Vaughn Cameron, Nicky Maxim, Matthijs van De Kuilen"
217 (C),08:39,2,G U17 4+,final,B,"Olive MacDonald, Pippa Peacocke, Isla McDonald, Taylor Ewen, Tyler Dalton, Josephine Peacocke, Claire Gerring, Ruby Martin, Keiley Bennett, Lauren Reeve, Brianna Burgess, Adriana Ramirez, Maddi Fox, Amelia Jordan, Charli Barron, Emilia Hughes, Hazel Sargent, Ruby Barker, Isabella Ware, Zoe Baker, Miah Porima, Sarah-Kate Nicholas, Amber Alcock, Kaitlyn Ross, Maddie Corles, Charlotte Tuck, Mishara Fodie, Remy Kastelan, Gabriela Fullerton-Smith, Amelia McNaughton, Jade Davies, Eve Singleton, Jorjia Field, Thea Mace, Zara Morris, Romy Law, Isabella Connor, Petra Bryant, Hannah Cooper, Olivia Sexton-Leko"
218 (D),08:44,2,G U17 4+,final,A,"Lucinda Day, Ada Findlow, Olivia Bethell, Emily Keene, Kate Miller, Olivia Gibson, Scout Loten, Alexi Buchanan, Jessica Hawkes, Kate Stables, Caitlin Jagger, Ava Moffat, Kionasina Bradbeer, Megan Day, Makayla Sadler, Keava Burrough, Ryan Woods, Lucy Turnbull, Pippa Melville, Kiri Ormsby, Elsie Carter, Tessa Toner, Rosalee Carruthers, Elyse Redshaw, Isabel Gilbert, Milla Wright, Madison Bruford, Billie Burn, Priya Hermansson, Pieta Cumming, Alaska Humphrey, Sophie Duncan, Alex Dreyer, Ruby Horner, Alex Pedley, Madeleine Worrall, Emily Dick, Sophie Priscott, Addison Hewlett, Rose Finlayson, Lena Waswo, Ellie Palmer, Phoebe McArthur, Isla Law, Emily Clarke"
219 (E),08:48,3,B U15 2X,final,B,"Willem Mabey, Miles Fayerberg, Albert Oldershaw, Alakay Badenhorst, Hugo Joe, Timothy Liang, Kees Garvie, Charles Smith, Cole Lindsay, Cody Waters, Noah Gibbs, Wilson Slavic, Alex Smith, Albie Robertson, Jake Findlay, James Dedding, Stiaan Mellett, Noah Awburn"
220 (F),08:53,3,B U15 2X,final,A,"Liam Benniman, Toby Lincoln, Levi Dowty, Boe Leach, Zeke Barsanti, Jeremy Szczebiot, Louis Kelly, Costin Eley, Jack Benjamin, Harry Booth, Sol Barshai-Sherrock, Kade Calland, Luca Kuehne, Logan McBride, Henry Wallingford, Arthur McCarthy, Ivan Hui, Sebastian Tallon"
221 (G),08:57,4,G U15 4X+,final,B,"Lauren McConnochie, Molly Wilkinson, Katryn Nel, Amelia Carter, Sophie Edhouse, Savannah Bull, Catherine Butt, Ruby Paine, Addison Lundy, Olive Mills, Mabel Eilering, Hayley Twaddle, Billie McAsey, Jessica Taylor, Tiana Young, Matisse Allington, Isla Blair, Penny Hollister, Mikayla Cantley, Ruby Mahon, Avie Stuart, Aurelia Smith, Zoe Mallett, Daisy Brinsden, Liberty Flower, Nahana Crabb, Harriet Dreyer, Grace Sherrit, Ottilie Seligman, Daisy Whisker, Isla Barrett, Grace Cagney Potts, Florence Beauchamp, Amelia Moy, Beatrix Day, Elsa Taylor, Farrah Palmer, Rosa Hawkins, Zoe McKenzie, Ava Fredericks, Kaitlynn du Plooy, Yanke Oosthuizen, Marlize van Rooyen, Rachel Stapp, Jennifer du Plooy"
222 (H),09:02,4,G U15 4X+,final,A,"Mackenzie Wagon, Tassi Grenfell, Chloe Moseley, Elsi Carryer, Hannah Skelton, Sadie Frank, Colbie Stott, Ashlyn Kelly, Jessica Teague, Holly Savage, Maggie Elmiger, Lauren Lamb, Octavia Burns, Niamh Watson, Charlotte Murray, Indi Ross, Ellie Tucker, Ella-Rose Conder, Mila Williams, Sam Gardiner, Sophia Kerwin, Myiah Dudson, Rylee Earles, Lilee Lambe, Awatea Tutaki, Amelia Irwin, Stella O'Sullivan, Lucca Taylor, Emma Smith, Sasha Stephens, Kate Henry, Jemma Burke, Olivia Burke, Emilia Hickey, Jade Noonan, Samantha Peacocke, Sienna Anderson, Sarbia Gardner, Olive Hunter, Stella Benton, Bella Biggs, Willow Varcoe, Susie Moorhead, Katerina Carney, Molly Young"
223 (I),09:06,5,B U18 2-,final,B,"Hamish Brown, Lewis Parker, Reuben Pope, Riley Russell, Archie McConchie, Denny Janif-Skelton"
224 (J),09:11,5,B U18 2-,final,A,"Kaine Goonan, Sam Harford, James Neilson, Anthony Jacobsen, Ben Worrall, Alexander Worth, Josh Haskell, Charlie Field, Donovan Pivac, Samuel Bird, Joshua Thorp, Maxim Lisnichenko, Cooper Watt, Sam Overdevest, Tom Ward, Ollie Wiig, Nathan Moore, Kenai Toni"
225 (K),09:15,6,G U18 2X,final,B,"Keana MacCallum, Annabel Jones, Beatrix Baird-Smith, Anastasia Graham, Lucy Cottier, Aimee Stewart, Aria Wallwork, Georgia Neilson, Merryn Gibson, Adah Williams, Ivy Lundon, Jemma Lorch-Church, Katie Chamberlain, Alexis Moody, Amy Akehurst, Ella Rogers"
226 (L),09:20,6,G U18 2X,final,A,"Francie O'Sullivan, Cassie Colbourne, Sophie Sayer, Keeley Bannister, Olivia Carruthers, Sophia Mason, Zara Magasiva, Alma Steinfeld, Zara Blackie, Emily Young, Tayler Gibbs, Paige Tevita-Williams, Alba Erikson, Genevieve Fail, Tilly Wilde, Rosa Griffiths, Arielle Smith, Corbin Radford"
227 (M),09:24,7,B U16 4X+,final,B,"Maxwell Yu, Arvin Rafiee, Caleb Jaensch, Daniel Walkinshaw, Harry Wilcox, Devon Allott, Ezra Faulkner, Nat Dingle, Max Taylor, Oscar Mckenzie, Quinn Bradley, Josiah Fuiava, Joel Sidoruk, Rafael Cian Da Silva, Monty Simpkins, Elvern Wong, Oscar Wybourne, Richard Storey, Samuel Wilson, Harry Lorentsson, Hohepa Henry, Nicholas Bates, Luka Fife, Mackenzie Finlay-Brazell, Jayden Wooller, Van Healy, Toby Dixon, Ben Fredericksen, Levi Swanepoel, Angus Wilson, Henry Vincent, Conrad House, Harry Steel, Harley Evans, Ryder Greaves, Alex Lamb, Rory Carson, Porter Barkle, Ben Roberton, Alexander Galbraith, Ned Thursby, James Small, Henry Valsenti, Torsten Jones, William Familton"
228 (N),09:29,7,B U16 4X+,final,A,"Toby Wheeler, Blake Kelly, Liam Martin, Blair Paterson, Rueben de La Rosa, Kupa Gardner, Charlie Devane, Anthony Jones, Harry Sherrit, Willem Gilbertson-Small, Jack Simeon, Max Erueti-Charters, Tommy Landells, Patrick Innes, Joseph Lindsay, Frederick Dryden, Oscar Eriksen, Hamish Edmonds, Taylor Kijowski, Rex Zhao, Caleb Goad, Halan Rhynd, Lucas Zhang, Beau Dowling, Matthew Self, Lucas Toemen, Patrick McGhie, Harvey Greenstreet, Noah Stoddard, Hugo Friis, Ben Webster, Franklin Marshall, Luke Rowberry, Cohen Taaffe, Miller Stratford, Dylan Brangwynne, James Jordan, Kale Ganley, Ashton Russell, Charlie Seath, Harry Good, Luke McGowan, Caleb Vincent, Cooper Emerson, Johnny Gilmore"
229 (O),09:33,8,G U16 1X,final,B,"Ashlee Walden, Anita Goonan, Dulcie-Jean Paikea, Georgia Opie, Sienna Kilburn, Lily McAree, Cerys Brett-Chinnery, Lily Cameron, Ciana Cooper"
230 (P),09:38,8,G U16 1X,final,A,"Elissa Strohmeier, Emily Greening, Camryn Collinson, Nieve Sami, Danielle de Villiers, Annabel Shaw, Lusia Smith, Pippa Percy, Katelin MacKay"
231 (Q),09:42,9,B N18 2X,final,B,"Rhys Griffiths, Tommy Ackerley, Oscar Keller, Grady O'Sullivan, Henco Mellett, Harli Nicholas, Oliver Hookway, Thomas Costar, Mate Toshach, Lee Hewson, Joe van Dam, Billy Christensen, Callum Morgan, Milo Weber, Cruz Reid, Aubrey Bircham, Jake Buxton, Salvador Mazzieri"
232 (R),09:47,9,B N18 2X,final,A,"Henry Rushbrooke, Hunter O'Brien, Jonty Putwain, Kirwan Penny, Zac Fitness, Ben Russell, Frankie Neal, Vaughn Stanton, Lachlan Mead, Pearce Tong, Jacob Marsden, Alaric Bulling, Luke Davidson, Charles Ye, Edward Stoddard, Tom Crowley, Augustine Hayes, Luca Sorsa"
233 (S),09:51,10,G N18 8+,final,B,"Zara Benton, Jess Woodhams, Tess Ritchie, Alice Wilson, Issy Taylor, Livvy Crosby, Rosie Reynolds, Emily Morrison, Rose Carter, Maya Kaitiaki, Savannah Muggeridge, Abigail Xin, Mia Riordean, Qiyu Zhang, Jemima Wright, Isabella Snell, Nandhini Sirestarajah, Joni Klokie"
234 (T),09:56,10,G N18 8+,final,A,"Eliza Wilkinson, Georga Holmes, Alexandra Emery, Aurelia Smith, Vivienne Kronfeld-Tobin, Avie Stuart, Maya Denton, Saffron Spiller, Liberty Flower, Briar Jacobson, Zara Greig-McKay, Isla McGhie, Charlotte Vincent, Evie Doell, Isabel Mahon, Neve Dunphy, Melody Ding, Linaya Karunatillake, Tegan Smith, Olivia Shailer, Sothea Steed, Indigo Coley, Amelia Crouch, Madeline Moore, Casey Paki, Jade Paki, Holly Gera, Sian Pardoe, Liv Pardoe, Ella Raath, Holly Nilsson, Millie Martin, Hayley Sherwin, Emily Barclay, Holly Calcinai, Meg Cannon, Amelia Schnuriger, Fern Kersel-Stubbs, Arna Kovaleski, Madelyn Darke, Elsa Nelis, Kate Rickman, Lizzie Hart, Lucinda Usher, Kiri Ormsby, Olivia Oram, Rosy Moody, Bianca Bartle, Imogen Burgess, Niamh Loveridge, Samantha Peacocke, Elsie Sharpe, Blanca Ebbett, Sara Thomson, Amber O'Neill, Harriet Dodson, Annabelle Pickles, Olivia Skelton, Katie Ye, Malaika Chand, Emili Perich, Lucja Gascoigne-Spittle, Zoe Fry, Stella Hapuku, Aiveen Burrough, Charlotte Hoy, Juliet Bertram, Ava Hammonds, Ruby Wrathall, Natasha Beuzeval, Zoe Thomas, Isla Pepper, Molly Smith, Danielle Bull, Gianna Alesich Sandford, Beth Obrien, Meadhbh O'Farrell, Bernardita Hoyo Gibson, Isabella Gobbie, Keira Cocks, Lily Saxon"
235 (U),10:05,11,B U17 8+,final,A,"Aiden Pool, Thomas Malone, Orlando Barden Webb, Torin Bidois-Treacy, Matias Donnianni, Tom Tracy, Piet Dainty, Paddy Russell, Corbin Luke, James Walsh, Jack Liggins, Timothy Walker, Henry Maberly, Xinhao Zhang, Ritchie Mabey, James Riley, Lewis Cameron, Daniel Taylor, Cooper McLean, Bennett Mareroa, Gaebriel Gamble, Jayden Calland, Hudson Rillstone, Will Clapcott, Nathan Carter, Nicholas Bourne, Tory Arnold, Leo Sargent, Seth Travers, Oliver Dedding, Oscar Lowe, Monty Neubert, Freddie Simons, Zach Peebles, Benjamin Rickard, Harry Gardner, Henry Warren, Thomas Hulbert, Tyler Warren, Lachlan Wong, Finn Thompson, Conor Irwin, Jack Reid, Jake Peacocke, Charles Lewis, Sebastian Bardsley, Tane Brace, Emmanuel Fesili, Harlan Gruebner, Andrew Lucas, Baylin Jeffery, Cameron Beck, Buster Waters, Otis Packer, Sebastian Wallace, Liam Dowling, Andrew Findlay, Hugo Jancys, James Montgomerie, Jack Dickie, Zachary Hood, Samuel Murray, Harish Dulipkumar"
236 (V),10:09,12,G U17 4X+,final,B,"Janine Lou, Lucy Gray, Charlotte Thomson, Isabella Connor, Sofia Borrero-Gonzalez, Tiana Young, Molly Dennis, Ruby Stonex, Jordyn Curran, Sophie Paton, Lila Russell, Rebecca Young, Piper Reddish, Alison Li, Freida Coote, Madeleine Worrall, Sofia Glass, Emily Keene, Margot Wilson, Rose Finlayson, Natalyah Atoaga, Sacha Worthington, Luanye Blignaut, Yalini Velmurugan, Rhys Henwood, Stella Harrop, Taylor Ewen, Pippa Peacocke, Cate Kuggeleijn, Carys Brown, Naomi Lukic, Zara Cameron, Kayla Peters, Tiffany Robinson, Owain Brett-Chinnery, Alexia Mackay, Ruby Jefferson, Tillie King, Bonnie Mason, Mya Carrington, Arabella Douglas, Coco Butler, Zoe Plowman, Danielle Dryden, Sasha Stephens"
237 (W),10:14,12,G U17 4X+,final,A,"Sophie Cranstone, Grace Henley, Emma Bullock, Isabelle Walker, Alex Pedley, Caralie Hanna, Bailey Barnett, Ruby Bullock, Addison Jenkins, Morgan Wood, Taylor Batchelor, Teana Rangihika, Tayler Gibbs, Lily Hammond, Quinn Farrell, Mackenzi Goff, Sofia Gough, Olivia Appleton, Sabine Gargan, Jai Sharma, Alexandra Mason, Beth Dingle, Hazel Church, Polly Hunter, Mia Haimona-Kay, Charlotte Alexander, Lola Storey, Ruhi Powdrell, Maddie Wellington, Selma Smith, Stella Bradley, Milla McKendry, Chloe Franklin, Skye Grice-Douglas, Ollie Moy, Kaitlyn Ross, Miah Porima, Amber Alcock, Mirella Singleton, Sam Gardiner, Georgie Gee, Sophia Amey, Emily Pengelly, Tallulah Kubaisi-Gallagher, Molly Napier"
238 (X),10:23,13,B U15 8X+,final,A,"Sean Gooder, Freddie Hopkins, Jack Bezzant-Cleet, Cade Robson, Sean Byrne, Felix McDonald-Shaw, Sean Moore, Daniel Peterson, James Miller-Ibos, Ryan Jing Cheng Zhao, Will Bedford, Campbell McLellan, Shiran Li, Encheng Liu, Aiqi Lu, Toby Bedford, Dongcheng Liu, Martan Denton, Isaac Rudsits, Monty Caesar, Stirling Maclean, Lucas Daly, Lachie Barbour, Daniel Clark, Flynn Ferguson, Jack Hardy, Henry Meehan, Sam Feather, Miles Smith, Callum Dedding, Louis Stokes, Matthew Gilbert, Freddy Gordon, Rory Carson, Sam Priscott, James White, Wolfe Bayvel, Emlyn Bridges, Luca Paoli, Maximilian Reynolds, Cooper Phillips, Magnus Ross, Nicholas Fail, Philip Petrovski, Blake Davies, Conner Huitema, Harris Chaney, Daniel Checketts, Joshua Stapel, Jock Scott, Caleb Gerring, Fergus Gardner, Jack Nilsson, Harry Lorentsson, Tom Squires, Samuel Lin, Gennaro Kalaniuvalu Fotofili, Zac Ogg, Levi Alexander, Sam Lock, Marc Hocken, Riley Gardner, Beau Zonneveld, Flynn Wansbrough, Quinn Tollen, Ronan Piso, Ihikera Thompson-Evans, Cullen Li, Frank Smith, Joshen Yao, Nathan Harrison, Cooper Swap, Flynn Rowlands, Arlo Ofsoski-Hansen, Hudson Morgan, Zeke Barsanti, Hamish Browne, Dylan Gundersen, Jeremy Szczebiot, Theo Jones, Marcus Coatsworth"
239 (Y),10:27,14,G U15 4+,final,B,"Freya Rodger, Emilia Sobell, Lucy Santure, Breana Mackay-Lawn, Lucy Bell, Ailsa McGrath, Jessica Brown, Joelle Bebawy, Olivia von Dadelszen, Meg Marshall, Erin Duffy, Claudia Worth, Chloe Kendrick-Jones, Jasmine Hermansson, Lilly-Marie Nieuwoudt, Freida Hoban, Jade Hood, Indi Ross, Ellie Tucker, Maddie Corles, Jemima Wright, Amber O'Neill, Katie Ye, Isabella Snell, Zoe Fry, Maggie Elmiger, Lauren Lamb, Octavia Burns, Grace Wright, Charlotte Murray, Dylan Catchpole, Annabel Dobson, Marnie Currie, Mila Turnbull, Jessica Allen, Jade Taylor, Audrey Cao, Mary Dawson, Isla Dawson, Lauren van De Kuilen, Malohi Isileli-Fo'ou, Laura Bunyan, Kortney Delamore, Nadiah Eseese, Tara Gordon"
240 (Z),10:32,14,G U15 4+,final,A,"Greta Keenan, Sophie Wiig, Camille Cooper, Alexis Tzeng, Abigail Lendrum, Sofia Olsen, Ellie Burke, Annabel Thomson, Madeline Roberts, Olivia Sexton-Leko, Mirabelle Thomson, Keeley Bruford, Sascha Stanish, Amelia Gimblett, Chloe Kerr, Emily Robertson, Jemma Burke, Olivia Burke, Emilia Hickey, Katie McKean, Clover MacDonald, Isla Anderson, Mary Sinclair, Stella Rayner, Katherine Phillips, Stella O'Sullivan, Isla Thompson, Lucca Taylor, Emma Smith, Bailey Wong, Annabelle Pickles, Chance Flux Ton, Emili Perich, Lucja Gascoigne-Spittle, Makayla Sadler, Zoe Wilkins, Eloise Hood, Kiana Eades, Leilani Tatt, Lyla Carrancho, Florence Meachen, Ruby Burnnand, Phoebe Carlsen, Pippa Willoughby, Sarah Williams"
241 (A),10:36,15,B U18 4X+,final,B,"Hunter Whitten, Tim Reeves, Anthony Jacobsen, James Neilson, Johnny Gilmore, Isaac Glennie, Angus Bumby, Miles Beaglehole, Ben Cook, Rhys Griffiths, Reuben Andrews, Kaine Goonan, Sam Harford, Hamish Mora, Benjamin Butel, Ethan Goodwin, Finn Judd, Otis Irvine, Donacha Aitcheson, Corbin Luke, Will Iversen, Oliver Poppelwell, Oscar Innes, Henry Mahon, Freddy Abeysekera, Josh Cashin, Ted Kingsford, Gabriel Bonnington, Lachie Peters, Charlie Seath, Elvern Wong, Leo O'Reilly, Marcus Tadema, Max Fielder, Olive Mills, Cole Brownlee, Henco Mellett, William Bowmar, Hunter Coleman, Cole Rothery, Ashton Bell, Angus Lovell, Jack Litherland, Ashton Clark, Bruno Follett"
242 (B),10:41,15,B U18 4X+,final,A,"Alexander Dinkel, Hunter Clapham, Carlos Bramwell, Shaun Diver, Max Hindmarsh, Jakob Kampenhout, Mattias Everett, Jack Calcinai, Angus Denize, Jade Noonan, Peter Browne, Rory McKenzie, Tyler Nelson, James Muir, Oscar Mckenzie, Tyler Tretheway, Max Clausen, Lachlan Murphy, Gus Weir, Hugh Trower, Roman Andrews, Xavier Roshan, Lachlan Dwyer, Henry Johnston, Ryan Slater, Connor Johnson, Dylan van Mil, Blake Leach, Cameron Churchill, Miller Stratford, Jordan Hallett, Quin Vivian, Achilles Paikea, Ross Llaneta, Lily Newton, Will Kale, Jesse Kingsnorth, Josh Ede, Corin Brown, Jamie Locke, George Wells, James Olds, Charlie Price, Harry Sherrit, Angus McConnell"
243 (C),10:45,16,G U18 2-,final,B,"Charlie Wright, Emily Riley, Xanthe Jensen, Eloise Meijer, Mia Breen, Emily Hammond, Katie Chamberlain, Hinemoa Haak, Gabriella Saunders, Mia Barr, Jordan Vosper, Faye Yao"
244 (D),10:50,16,G U18 2-,final,A,"Sophie Sayer, Keeley Bannister, Ottalie Morrah, Eva van der Zouwe, Charlie Fitzgerald, Imogen Hille, Amy Bryant, Kate Slyfield, Imogen Wallis, Jessica Walkinshaw, Zara Bosch, Charlotte Mawston, Victoria Melville, Lucy Turnbull, Lily Johnson, Eva McGivern, Sophie Priscott, Lila Kirke"
245 (E),10:54,17,B U16 4+,final,B,"Charles Duncan, Maxwell Yu, Arvin Rafiee, Daniel Walkinshaw, Viraaj Chhiba, Van Healy, George Gilbertson, Toby Dixon, Ben Fredericksen, Angus Wilson, Beau Dowling, Lucas Toemen, Lucas Zhang, Halan Rhynd, Matthew Self, Charlie Coster, William Fraser, Liam Reinecke, Rafe France, Gaurang Kulkarni, Caleb Goad, Patrick McGhie, Harvey Greenstreet, Noah Stoddard, Hugo Friis, James Lerwill, Henry Ellwood, Ethan Ward, Tommy Sutherland, Hugh McConnell, Porter Barkle, Conrad House, Harry Steel, Harley Evans, Ryder Greaves, Joshua West, Jake Bongard, Riley Coles, Thomas Naude, David Cameron-Bevan, Hugo Colgan, Tommy Schluter, Valentine Croon, Marco Horton, Ayden Miller"
246 (F),10:59,17,B U16 4+,final,A,"Nicholas Bates, Alexander Mitchell, Zaheer Kalaam, Mitchell Barton, Michael Jurgensen, Matthew Hanley, Zachary Horton, Hugh Friedericksen, Solomon Jacob, Monty Simpkins, Max Erueti-Charters, Elijah Rudsits, Tom Tracy, Piet Dainty, Henry Ryan, Oliver Wells, Fletcher Blewman, Isaac Penny, Oliver Goldfinch, Jayden Wooller, Oscar Eriksen, Benson Edwards, James Yeoman, Patrick Sandlant, Sammie Richardson, Levi Swanepoel, Charlie Devane, Anthony Jones, Kupa Gardner, Willem Gilbertson-Small, Liam Bethell, Timothy Walker, Jack Liggins, James Walsh, Harry Wilcox, Henry Robinson, Toby Brook, Jude Rumball-Smith, Loki Sparksman, Noam Phillips, Caleb Jaensch, Arlo Brathwaite, Tuputau Setoga-Tuala, Max Thorpe, Walter Briggs"
247 (G),11:03,18,G U16 8+,final,B,"Poppy Gentil, Vittoria Haworth, Anoushka Haworth, Jenna Robinson, Ava Clarke, Hazel Sargent, Millie Skilton, Emilia Hughes, Sage Launder-Upton, Mikayla Burvill-Brown, Sienna Ryan, Beatrix Richardson, Mackenzie Hulse, Mischa Selak, Olivia Warr, Lucia Hoggard, Lily Green, Maddi Lean, Annelise Barfoot, Scarlett Reader, Mia Peng, Olivia Peng, Piper Towns, Calliope Levett-McSkimming, Charlotte Vincent, Sophie Andrew, Sophie Simpson"
